transaction_id,sender_account,receiver_account,amount,currency,timestamp,channel,branch_code,reference_number,is_fraud,typology
TXN-5E1267E8A926,ACC-6846,ACC-2406,152278.52,INR,2026-05-26T21:24:39.384286,UPI,BR-504,REF-753606,True,fan_out_fan_in
TXN-D2F140F0B7C5,ACC-5103,ACC-9395,372785.04,INR,2026-05-12T06:51:44.384286,RTGS,BR-409,REF-475752,True,fan_out_fan_in
TXN-23F28195FDF0,ACC-2384,ACC-7822,1502673.45,INR,2026-05-28T17:10:32.976290,CARD,BR-292,REF-842413,True,mule_chain
TXN-A4FBFF2F98D7,ACC-4057,ACC-2977,188874.44,INR,2026-05-12T03:42:48.461209,UPI,BR-174,REF-568394,True,structuring
TXN-417980194EC9,ACC-2431,ACC-1093,2239193.42,INR,2026-05-08T10:42:25.384286,NEFT,BR-423,REF-805452,True,round_trip_layering
TXN-3833E6721137,ACC-1883,ACC-1847,161718.49,INR,2026-05-21T09:34:44.384286,IMPS,BR-741,REF-507146,False,
TXN-4A4D0649F8ED,ACC-6552,ACC-5611,5898.73,INR,2026-05-18T17:44:15.384286,IMPS,BR-764,REF-347653,False,
TXN-F1EAFD334D42,ACC-8410,ACC-1592,267472.13,INR,2026-05-10T13:44:33.384286,NEFT,BR-246,REF-159147,False,
TXN-95F7D4DBD6F4,ACC-7700,ACC-2431,37348.22,INR,2026-05-22T04:25:35.384286,NEFT,BR-635,REF-541625,False,
TXN-134489FBB3F4,ACC-5357,ACC-7485,357099.27,INR,2026-05-07T21:08:00.384286,UPI,BR-595,REF-879709,True,fan_out_fan_in
TXN-6B2F1CFC6C12,ACC-9410,ACC-6832,170593.52,INR,2026-05-14T17:24:07.384286,IMPS,BR-526,REF-551824,True,structuring
TXN-D1614EF6619E,ACC-7527,ACC-5086,55466.93,INR,2026-05-03T06:37:49.384286,NEFT,BR-673,REF-650450,False,
TXN-26325F7D5B4E,ACC-4824,ACC-1708,309129.57,INR,2026-05-11T14:22:21.384286,RTGS,BR-616,REF-566885,True,fan_out_fan_in
TXN-A719870B091C,ACC-5735,ACC-7390,1624.21,INR,2026-05-22T13:52:46.384286,UPI,BR-295,REF-739606,False,
TXN-161F4F61330C,ACC-4856,ACC-8100,165768.62,INR,2026-05-13T22:23:05.384286,NEFT,BR-741,REF-677295,False,
TXN-8E88F688E02D,ACC-7867,ACC-7594,16518.55,INR,2026-05-03T01:51:18.384286,NEFT,BR-155,REF-683946,False,
TXN-CC437296317E,ACC-5641,ACC-6468,2007509.28,INR,2026-05-01T20:41:06.384286,NEFT,BR-408,REF-497867,True,round_trip_layering
TXN-1221DF38A393,ACC-5855,ACC-7990,39016.29,INR,2026-05-13T11:33:57.384286,UPI,BR-499,REF-156917,False,
TXN-4DF56BB8129F,ACC-7885,ACC-1213,27410.67,INR,2026-05-23T21:14:06.384286,IMPS,BR-533,REF-671098,False,
TXN-72A6BFAA9644,ACC-1355,ACC-3155,489011.79,INR,2026-05-22T02:19:02.384286,CARD,BR-469,REF-278653,True,fan_out_fan_in
TXN-B36C0B135295,ACC-6995,ACC-1667,5747.76,INR,2026-05-10T07:07:14.384286,NEFT,BR-564,REF-504477,False,
TXN-83A6832F51D7,ACC-5998,ACC-5337,208972.9,INR,2026-05-07T15:39:23.384286,UPI,BR-229,REF-651843,True,fan_out_fan_in
TXN-02E3AA52AB34,ACC-7773,ACC-5008,11145.6,INR,2026-05-30T08:07:22.384286,IMPS,BR-117,REF-151401,False,
TXN-A766776FEA6E,ACC-5660,ACC-7066,253911.03,INR,2026-05-23T08:28:16.384286,NEFT,BR-958,REF-878976,True,fan_out_fan_in
TXN-26D61BACA9A1,ACC-9798,ACC-3649,336368.45,INR,2026-05-24T16:30:55.384286,NEFT,BR-134,REF-209075,False,
TXN-75CBE66E7F9B,ACC-6336,ACC-2188,170506.54,INR,2026-05-24T17:36:26.384286,NEFT,BR-480,REF-770061,True,structuring
TXN-2EEC2C83918A,ACC-2605,ACC-5022,867601.77,INR,2026-05-23T23:33:19.572649,UPI,BR-131,REF-497497,True,mule_chain
TXN-4EA3FBA6407C,ACC-1818,ACC-8040,130271.42,INR,2026-05-21T19:29:01.384286,UPI,BR-190,REF-629836,False,
TXN-71DB6F70A2CD,ACC-1822,ACC-2967,4620.12,INR,2026-05-04T23:52:09.384286,UPI,BR-302,REF-709023,False,
TXN-40325ED11CE2,ACC-3194,ACC-1062,271615.74,INR,2026-05-17T13:04:15.384286,UPI,BR-338,REF-760657,True,fan_out_fan_in
TXN-BD7C3AA6967E,ACC-8439,ACC-6666,67839.95,INR,2026-05-06T03:14:02.384286,NEFT,BR-315,REF-708704,False,
TXN-ADD61C44F406,ACC-7337,ACC-5537,296687.27,INR,2026-05-02T04:41:07.384286,NEFT,BR-642,REF-294804,True,fan_out_fan_in
TXN-6283153EF483,ACC-4428,ACC-4579,218559.57,INR,2026-05-14T21:02:29.384286,NEFT,BR-750,REF-213768,True,fan_out_fan_in
TXN-04849686C960,ACC-2754,ACC-5568,53886.58,INR,2026-05-08T06:00:08.384286,UPI,BR-439,REF-185891,False,
TXN-B2F7D9ADB8EF,ACC-9639,ACC-4599,3084.1,INR,2026-05-24T23:38:58.384286,NEFT,BR-242,REF-324519,False,
TXN-2BFCF812AB13,ACC-1960,ACC-4127,206534.28,INR,2026-05-23T05:24:55.384286,IMPS,BR-188,REF-783862,True,fan_out_fan_in
TXN-BA4FC73A7591,ACC-6495,ACC-7095,384047.76,INR,2026-05-29T18:44:05.384286,NEFT,BR-214,REF-470929,False,
TXN-A2CC5584CC59,ACC-3446,ACC-6176,2147239.89,INR,2026-05-22T17:59:38.384286,NEFT,BR-575,REF-798922,True,round_trip_layering
TXN-F2AA9742E0C8,ACC-7578,ACC-3025,10831.91,INR,2026-05-22T18:20:39.384286,IMPS,BR-108,REF-627169,False,
TXN-8E7E02304C78,ACC-8637,ACC-3503,129851.79,INR,2026-05-28T19:54:01.384286,IMPS,BR-893,REF-216634,True,fan_out_fan_in
TXN-704AF6664683,ACC-5991,ACC-5355,181255.24,INR,2026-05-08T04:00:25.384286,NEFT,BR-489,REF-985815,True,structuring
TXN-98414C6060FE,ACC-5579,ACC-5805,54734.42,INR,2026-05-08T09:03:29.384286,UPI,BR-118,REF-924737,False,
TXN-06FF185578DF,ACC-6205,ACC-3730,164828.91,INR,2026-05-07T14:53:59.384286,NEFT,BR-651,REF-411325,True,fan_out_fan_in
TXN-DCBA20B969B2,ACC-3807,ACC-3958,418814.56,INR,2026-05-14T21:58:00.384286,NEFT,BR-294,REF-325655,False,
TXN-13B2D9E53959,ACC-9048,ACC-6937,190484.62,INR,2026-05-09T08:16:53.384286,UPI,BR-465,REF-402630,True,fan_out_fan_in
TXN-3635E554C905,ACC-9762,ACC-2939,233100.41,INR,2026-05-22T20:45:35.384286,NEFT,BR-814,REF-704137,False,
TXN-88A58D1BBBA5,ACC-2141,ACC-5777,219113.7,INR,2026-05-27T12:39:49.384286,NEFT,BR-533,REF-271464,True,fan_out_fan_in
TXN-E332005BAA8C,ACC-4621,ACC-3138,151336.35,INR,2026-05-28T20:50:49.384286,IMPS,BR-585,REF-591686,True,structuring
TXN-47719585A38C,ACC-1905,ACC-5721,30972.2,INR,2026-05-30T03:38:09.384286,UPI,BR-924,REF-159380,False,
TXN-CD997D062E84,ACC-4303,ACC-7121,727774.0,INR,2026-05-18T14:41:45.384286,IMPS,BR-759,REF-113925,False,
TXN-C0D6BB76480F,ACC-5273,ACC-5119,170798.84,INR,2026-05-04T02:01:53.384286,NEFT,BR-321,REF-351926,True,structuring
TXN-7FE054947E9E,ACC-5991,ACC-9136,160465.25,INR,2026-05-08T18:24:25.384286,IMPS,BR-695,REF-218751,True,structuring
TXN-37A4C8B72F09,ACC-8182,ACC-5219,32012.64,INR,2026-05-29T03:48:00.384286,NEFT,BR-413,REF-305901,False,
TXN-20B1A19B4052,ACC-1990,ACC-2438,79388.23,INR,2026-05-20T22:02:08.384286,IMPS,BR-101,REF-689429,True,fan_out_fan_in
TXN-6B73EEEEFCD4,ACC-1483,ACC-1384,836956.06,INR,2026-05-28T16:59:58.629337,NEFT,BR-832,REF-240723,True,mule_chain
TXN-E33C42505D75,ACC-5997,ACC-3061,700353.03,INR,2026-05-27T13:12:58.384286,UPI,BR-198,REF-684365,True,fan_out_fan_in
TXN-5E73ED06396F,ACC-1168,ACC-7011,279674.97,INR,2026-05-29T18:22:08.384286,RTGS,BR-650,REF-841255,False,
TXN-541C63146871,ACC-3786,ACC-1584,75502.61,INR,2026-05-25T04:46:37.384286,NEFT,BR-523,REF-572005,False,
TXN-DE15C77A3713,ACC-9594,ACC-7738,6957.3,INR,2026-05-18T06:07:58.384286,NEFT,BR-929,REF-283725,False,
TXN-4CF1E4145A21,ACC-1756,ACC-8549,208338.83,INR,2026-05-10T09:02:12.384286,NEFT,BR-918,REF-834712,True,fan_out_fan_in
TXN-2C0F8FE31ED8,ACC-4339,ACC-5135,13429.74,INR,2026-05-12T03:25:50.384286,NEFT,BR-970,REF-179889,False,
TXN-81604F192F75,ACC-2867,ACC-5583,2462140.79,INR,2026-05-14T22:57:30.384286,NEFT,BR-711,REF-642023,True,round_trip_layering
TXN-E338D89F14B3,ACC-1339,ACC-8978,893294.38,INR,2026-05-19T11:00:24.384286,NEFT,BR-715,REF-767851,True,round_trip_layering
TXN-6A7804E40BB3,ACC-7292,ACC-4651,11842.95,INR,2026-05-02T13:07:24.384286,UPI,BR-378,REF-249148,False,
TXN-66D0FB774594,ACC-2314,ACC-4396,1631828.55,INR,2026-05-13T17:41:50.384286,IMPS,BR-312,REF-133825,True,dormant_activation
TXN-8EEFED36DA90,ACC-7384,ACC-8267,153567.0,INR,2026-05-21T23:38:44.384286,RTGS,BR-155,REF-939757,True,fan_out_fan_in
TXN-966C0FC7660A,ACC-3633,ACC-1260,4544.51,INR,2026-05-30T03:39:57.384286,CARD,BR-634,REF-254270,False,
TXN-856F0221ADB4,ACC-2203,ACC-7054,66964.71,INR,2026-05-05T16:43:24.384286,IMPS,BR-174,REF-503398,False,
TXN-EBFAAC5B8B30,ACC-5660,ACC-7513,204761.56,INR,2026-05-23T07:40:16.384286,UPI,BR-159,REF-338151,True,fan_out_fan_in
TXN-BCD6E9F8319A,ACC-9353,ACC-4566,202293.05,INR,2026-05-11T04:37:32.384286,RTGS,BR-390,REF-675089,False,
TXN-69A82FE8F6C5,ACC-9199,ACC-5235,275149.17,INR,2026-05-13T19:51:12.384286,IMPS,BR-229,REF-211141,False,
TXN-2030E1523EE6,ACC-9839,ACC-3944,1685858.4,INR,2026-05-23T17:45:29.384286,NEFT,BR-731,REF-506661,False,
TXN-5A15F8DFDA78,ACC-7493,ACC-4737,14167.33,INR,2026-05-27T17:31:15.384286,NEFT,BR-880,REF-318351,False,
TXN-7FF344D59064,ACC-5937,ACC-6521,159167.53,INR,2026-05-20T04:47:17.384286,UPI,BR-775,REF-536714,False,
TXN-C91A30C88CAD,ACC-7894,ACC-5423,487232.72,INR,2026-05-19T16:39:44.332650,UPI,BR-441,REF-381312,True,mule_chain
TXN-4D20D95AF4F9,ACC-9787,ACC-3885,78311.61,INR,2026-05-21T02:51:35.384286,UPI,BR-105,REF-128147,False,
TXN-026DA5764C5E,ACC-7771,ACC-6477,68318.44,INR,2026-05-26T07:03:28.384286,NEFT,BR-378,REF-446314,False,
TXN-E353CD96281E,ACC-3463,ACC-4585,152983.44,INR,2026-05-11T07:20:31.384286,NEFT,BR-421,REF-102098,False,
TXN-3A5F7022F63E,ACC-2209,ACC-5428,18737.53,INR,2026-05-02T08:20:29.384286,UPI,BR-616,REF-246795,False,
TXN-6B56129D4E43,ACC-4627,ACC-2901,1215388.2,INR,2026-05-10T05:53:37.138901,UPI,BR-258,REF-882302,True,mule_chain
TXN-FC82CEAC5376,ACC-4160,ACC-5189,419492.21,INR,2026-05-28T08:16:04.384286,CARD,BR-392,REF-759872,False,
TXN-AB646718FE2B,ACC-2602,ACC-5537,2726538.46,INR,2026-05-01T10:08:47.384286,NEFT,BR-259,REF-530921,True,round_trip_layering
TXN-3DC09F7B35A3,ACC-5153,ACC-4534,158332.64,INR,2026-05-04T14:37:11.384286,NEFT,BR-310,REF-480109,True,structuring
TXN-6E23ADB8F47C,ACC-7151,ACC-6051,313160.88,INR,2026-05-08T03:53:59.384286,CARD,BR-195,REF-370804,False,
TXN-DB8A9B67B30D,ACC-3497,ACC-2662,640736.22,INR,2026-05-11T08:30:33.384286,NEFT,BR-386,REF-540907,True,fan_out_fan_in
TXN-6411FF04C550,ACC-9370,ACC-5785,156265.12,INR,2026-05-06T09:32:41.384286,CARD,BR-196,REF-862108,True,structuring
TXN-E6C714D7A03D,ACC-8566,ACC-8494,236530.55,INR,2026-05-07T16:08:51.384286,IMPS,BR-365,REF-712630,True,fan_out_fan_in
TXN-2BE14CEEED45,ACC-2990,ACC-8377,77703.16,INR,2026-05-07T07:32:06.384286,UPI,BR-270,REF-833420,False,
TXN-39E03AFE6A7C,ACC-4908,ACC-3837,41779.34,INR,2026-05-27T17:57:39.384286,NEFT,BR-783,REF-887725,False,
TXN-D09085929E3A,ACC-9909,ACC-8396,35256.58,INR,2026-05-13T01:31:03.384286,UPI,BR-484,REF-193170,False,
TXN-3AA5905A76D7,ACC-8066,ACC-3424,198963.81,INR,2026-05-10T15:09:57.384286,NEFT,BR-581,REF-587803,True,fan_out_fan_in
TXN-E74468C4A998,ACC-1975,ACC-9985,588693.7,INR,2026-05-03T08:33:31.384286,UPI,BR-916,REF-685831,True,dormant_activation
TXN-E4759476691C,ACC-4867,ACC-9575,12326.05,INR,2026-05-16T10:12:52.384286,NEFT,BR-799,REF-272839,False,
TXN-CF4DF4FB8953,ACC-8573,ACC-8984,262145.03,INR,2026-05-06T02:56:17.384286,UPI,BR-607,REF-374646,True,fan_out_fan_in
TXN-8F3B303195AA,ACC-8229,ACC-5402,181675.72,INR,2026-05-19T16:31:20.384286,IMPS,BR-614,REF-828075,True,structuring
TXN-80BDB1601CB7,ACC-7123,ACC-5620,505019.73,INR,2026-05-24T13:27:43.742610,NEFT,BR-808,REF-422508,True,mule_chain
TXN-1F4E6102E143,ACC-4999,ACC-7255,15989.76,INR,2026-05-26T20:37:39.384286,RTGS,BR-195,REF-774100,False,
TXN-B303F878D15E,ACC-9049,ACC-6894,1488140.56,INR,2026-05-02T19:11:53.384286,IMPS,BR-854,REF-622864,True,fan_out_fan_in
TXN-1998E8115C0D,ACC-6108,ACC-1818,19080.82,INR,2026-05-28T04:58:03.384286,NEFT,BR-863,REF-511994,False,
TXN-47BB4D386A11,ACC-6124,ACC-4391,376053.4,INR,2026-05-19T15:05:38.384286,UPI,BR-552,REF-538702,False,
TXN-D35D52FFE058,ACC-3696,ACC-3741,177899.92,INR,2026-05-03T21:30:53.384286,NEFT,BR-330,REF-714436,True,structuring
TXN-25FFA2172832,ACC-7989,ACC-1267,527646.57,INR,2026-05-04T13:59:21.384286,RTGS,BR-232,REF-560563,True,fan_out_fan_in
TXN-529060044D7C,ACC-1564,ACC-8199,2373.72,INR,2026-05-14T09:15:28.384286,CARD,BR-586,REF-790834,False,
TXN-48E4E0FB656A,ACC-5844,ACC-9619,27400.03,INR,2026-05-23T16:32:31.384286,IMPS,BR-375,REF-876084,False,
TXN-4BF7C0EB78C2,ACC-6349,ACC-5427,883470.39,INR,2026-05-26T17:24:21.654613,NEFT,BR-458,REF-769520,True,mule_chain
TXN-D06A98D3A53A,ACC-9771,ACC-1214,135264.0,INR,2026-05-16T05:40:25.384286,NEFT,BR-870,REF-403321,True,fan_out_fan_in
TXN-D122716D03F2,ACC-9806,ACC-5430,3550.14,INR,2026-05-23T00:22:21.384286,UPI,BR-921,REF-270490,False,
TXN-089D4C767368,ACC-1952,ACC-9443,2057640.76,INR,2026-05-10T11:01:00.384286,NEFT,BR-770,REF-339381,True,round_trip_layering
TXN-5C60C8FF4E0B,ACC-2647,ACC-9097,15250.38,INR,2026-05-07T05:07:09.384286,CARD,BR-977,REF-143452,False,
TXN-028B0CBC1F48,ACC-3997,ACC-2910,40397.68,INR,2026-05-01T04:15:34.384286,NEFT,BR-756,REF-516244,False,
TXN-B5481603EA10,ACC-1497,ACC-8978,851166.95,INR,2026-05-19T10:46:24.384286,UPI,BR-674,REF-702126,True,round_trip_layering
TXN-59D5E4240A08,ACC-9096,ACC-7872,2499571.38,INR,2026-05-10T07:24:52.384286,IMPS,BR-429,REF-743919,True,round_trip_layering
TXN-A0DAAEFA26E5,ACC-2202,ACC-8182,170089.33,INR,2026-05-25T07:24:53.691978,NEFT,BR-949,REF-992557,True,structuring
TXN-BAE1B72D293C,ACC-2017,ACC-3973,8208.33,INR,2026-05-26T14:31:53.384286,UPI,BR-346,REF-215195,False,
TXN-046A49752E56,ACC-6568,ACC-3113,94065.06,INR,2026-05-06T22:21:15.384286,NEFT,BR-565,REF-954389,True,fan_out_fan_in
TXN-F52757CB77A1,ACC-3239,ACC-6883,6045.13,INR,2026-05-28T07:57:55.384286,NEFT,BR-124,REF-971150,False,
TXN-58AE281C9C56,ACC-6868,ACC-4737,153773.21,INR,2026-05-06T13:05:55.384286,NEFT,BR-518,REF-795681,True,structuring
TXN-225C4E76D7C7,ACC-9209,ACC-6945,135343.92,INR,2026-05-13T19:33:56.384286,NEFT,BR-553,REF-972622,False,
TXN-7AEA0C143233,ACC-6715,ACC-7808,94426.08,INR,2026-05-27T22:40:10.384286,NEFT,BR-671,REF-664440,False,
TXN-DDEE593019F4,ACC-3890,ACC-2291,1142750.14,INR,2026-05-21T22:47:10.305673,NEFT,BR-706,REF-299507,True,mule_chain
TXN-CD0DE0C28510,ACC-7308,ACC-2886,190351.53,INR,2026-05-02T01:37:00.384286,NEFT,BR-912,REF-749572,False,
TXN-81350FF28D2D,ACC-1652,ACC-9455,167303.53,INR,2026-05-17T10:00:54.384286,NEFT,BR-827,REF-369760,False,
TXN-6D8F0EB3CCA9,ACC-8018,ACC-9260,8842.55,INR,2026-05-20T01:26:06.384286,RTGS,BR-513,REF-479227,False,
TXN-01B6511F4E99,ACC-9099,ACC-3572,50132.78,INR,2026-05-21T18:44:43.384286,RTGS,BR-777,REF-385156,False,
TXN-852D3385ED1C,ACC-2263,ACC-3866,17454.63,INR,2026-05-24T15:36:29.384286,UPI,BR-922,REF-360276,False,
TXN-F51BA48E4219,ACC-5859,ACC-6544,182247.6,INR,2026-05-06T10:41:17.111559,NEFT,BR-630,REF-249272,True,structuring
TXN-934DBD8F3980,ACC-5037,ACC-9880,118672.5,INR,2026-05-10T06:02:03.384286,NEFT,BR-200,REF-823483,True,fan_out_fan_in
TXN-6457FBD0E514,ACC-9700,ACC-4736,50727.0,INR,2026-05-11T17:36:45.384286,NEFT,BR-986,REF-544093,False,
TXN-AC88478652DF,ACC-5961,ACC-7240,2459346.65,INR,2026-05-09T17:01:37.384286,UPI,BR-513,REF-223737,True,round_trip_layering
TXN-617D838D3F83,ACC-3994,ACC-6631,76454.03,INR,2026-05-21T04:45:59.384286,NEFT,BR-639,REF-977385,False,
TXN-5D5A7E34BCA2,ACC-6205,ACC-4647,186397.6,INR,2026-05-07T14:21:59.384286,NEFT,BR-676,REF-664415,True,fan_out_fan_in
TXN-68174ECB494C,ACC-2041,ACC-3914,989293.26,INR,2026-05-26T08:31:59.740813,NEFT,BR-944,REF-183634,True,mule_chain
TXN-DC63223839CB,ACC-2514,ACC-3584,24659.18,INR,2026-05-01T12:44:57.384286,NEFT,BR-482,REF-162889,False,
TXN-03AA32311778,ACC-6267,ACC-8766,1460.43,INR,2026-05-22T03:40:28.384286,UPI,BR-368,REF-850417,False,
TXN-575F75EF2C45,ACC-6429,ACC-6185,5014406.42,INR,2026-05-17T06:09:28.384286,UPI,BR-710,REF-740631,True,round_trip_layering
TXN-EDD51643E805,ACC-1977,ACC-8602,5499603.92,INR,2026-05-14T04:04:55.384286,IMPS,BR-638,REF-416342,True,round_trip_layering
TXN-A73A70F81A1C,ACC-7433,ACC-3967,176723.51,INR,2026-05-15T11:22:28.384286,UPI,BR-563,REF-192121,True,structuring
TXN-29FB56D937D4,ACC-5392,ACC-6757,45922.84,INR,2026-05-04T01:52:16.384286,RTGS,BR-309,REF-298000,False,
TXN-2B852484497D,ACC-8736,ACC-7974,643061.05,INR,2026-05-13T03:48:36.384286,CARD,BR-373,REF-496854,True,round_trip_layering
TXN-56734D332D88,ACC-3388,ACC-5685,175081.29,INR,2026-05-04T03:38:21.384286,RTGS,BR-798,REF-644028,True,structuring
TXN-B6D2580AC4F3,ACC-4673,ACC-8000,8261.32,INR,2026-05-18T21:45:19.384286,NEFT,BR-978,REF-214212,False,
TXN-483693182A0E,ACC-3968,ACC-9485,2830229.12,INR,2026-05-07T01:20:41.384286,IMPS,BR-940,REF-749712,True,round_trip_layering
TXN-759FE85ED20A,ACC-3029,ACC-8893,167272.4,INR,2026-05-16T18:06:50.384286,NEFT,BR-995,REF-452362,True,structuring
TXN-61A1203A7924,ACC-5996,ACC-9868,1871494.45,INR,2026-05-12T22:54:56.522626,IMPS,BR-331,REF-946682,True,mule_chain
TXN-86BB6A3EB8F4,ACC-4983,ACC-2277,180311.12,INR,2026-05-21T10:25:44.384286,NEFT,BR-802,REF-107925,True,structuring
TXN-E1B9DF52BD91,ACC-3733,ACC-8719,168097.75,INR,2026-05-22T13:30:16.670000,NEFT,BR-835,REF-920604,True,structuring
TXN-013E38593EA4,ACC-1802,ACC-5399,3007705.82,INR,2026-05-19T08:33:45.384286,NEFT,BR-101,REF-690934,False,
TXN-E4F9455D287E,ACC-9742,ACC-4503,31686.8,INR,2026-05-06T00:08:20.384286,IMPS,BR-488,REF-355602,False,
TXN-FC98E522D073,ACC-8548,ACC-2921,37290.01,INR,2026-05-15T17:09:35.384286,IMPS,BR-984,REF-751412,False,
TXN-3207E0DDB875,ACC-9338,ACC-2261,437502.73,INR,2026-05-10T16:04:23.384286,NEFT,BR-892,REF-700320,True,fan_out_fan_in
TXN-EB40900DD34B,ACC-4123,ACC-4736,1450818.26,INR,2026-05-11T05:21:13.384286,IMPS,BR-997,REF-311005,True,round_trip_layering
TXN-1F170D6F5F5B,ACC-1782,ACC-1116,27195.77,INR,2026-05-06T07:08:53.384286,UPI,BR-404,REF-166642,False,
TXN-C99C7383808A,ACC-5490,ACC-7986,184856.69,INR,2026-05-25T02:09:54.384286,CARD,BR-974,REF-465467,False,
TXN-1FEDDBBAFF58,ACC-5648,ACC-8148,1048459.86,INR,2026-05-26T18:29:21.384286,NEFT,BR-311,REF-369028,True,round_trip_layering
TXN-97C811B3F3DA,ACC-4252,ACC-8660,185399.63,INR,2026-05-05T04:01:34.527143,IMPS,BR-845,REF-119603,True,structuring
TXN-65EC6FA9C2C3,ACC-8043,ACC-1025,19816.02,INR,2026-05-18T23:25:41.384286,NEFT,BR-253,REF-617261,False,
TXN-7EA1FE3568C4,ACC-4616,ACC-1893,1169536.5,INR,2026-05-05T08:54:56.538406,NEFT,BR-296,REF-628493,True,mule_chain
TXN-94694B4722F0,ACC-4528,ACC-3849,206250.96,INR,2026-05-10T10:03:44.384286,NEFT,BR-801,REF-579694,True,fan_out_fan_in
TXN-FC1974CBE64D,ACC-3145,ACC-5041,2953140.62,INR,2026-05-03T15:37:15.384286,NEFT,BR-863,REF-652997,True,round_trip_layering
TXN-7BE26AA65139,ACC-7780,ACC-2009,176877.77,INR,2026-05-10T02:43:28.384286,NEFT,BR-797,REF-646441,True,structuring
TXN-E276F74A96A1,ACC-8853,ACC-1479,2459614.52,INR,2026-05-23T09:27:03.384286,NEFT,BR-139,REF-101836,True,round_trip_layering
TXN-B25612FA3389,ACC-8287,ACC-4206,73952.97,INR,2026-05-19T03:30:36.384286,IMPS,BR-760,REF-389184,False,
TXN-7B9E52F15C28,ACC-7789,ACC-2903,410228.45,INR,2026-05-25T01:18:12.384286,IMPS,BR-192,REF-331270,False,
TXN-FE02D9BB223A,ACC-4660,ACC-1640,85474.85,INR,2026-05-13T10:13:42.384286,NEFT,BR-150,REF-871444,False,
TXN-B06C748521D9,ACC-2053,ACC-6202,3236793.08,INR,2026-05-01T02:17:28.384286,NEFT,BR-111,REF-131374,True,round_trip_layering
TXN-D8567BBB91AF,ACC-2223,ACC-2477,161667.96,INR,2026-05-17T18:23:45.384286,NEFT,BR-886,REF-491217,True,structuring
TXN-44D409C804C4,ACC-7137,ACC-4117,112322.46,INR,2026-05-23T00:27:03.384286,NEFT,BR-874,REF-174476,False,
TXN-6EEB410114A5,ACC-7909,ACC-2634,338946.95,INR,2026-05-25T09:08:35.384286,UPI,BR-440,REF-641619,False,
TXN-12B9B4C11F78,ACC-8325,ACC-7009,159239.87,INR,2026-05-12T04:09:10.527143,IMPS,BR-584,REF-785073,True,structuring
TXN-D58A2BB58835,ACC-8685,ACC-5577,24210.15,INR,2026-05-08T13:40:51.384286,NEFT,BR-385,REF-667090,False,
TXN-53E75AF618F5,ACC-2973,ACC-1568,16746.41,INR,2026-05-27T06:24:47.384286,UPI,BR-557,REF-233840,False,
TXN-A95CFC0B43EF,ACC-5428,ACC-5803,126261.07,INR,2026-05-04T03:20:19.384286,UPI,BR-955,REF-306162,True,fan_out_fan_in
TXN-47767D1B347F,ACC-7107,ACC-4683,528632.56,INR,2026-05-25T06:23:30.384286,NEFT,BR-561,REF-316658,True,round_trip_layering
TXN-1D0016B238D7,ACC-6662,ACC-1030,24820.09,INR,2026-05-23T20:40:33.384286,CARD,BR-971,REF-663764,False,
TXN-76A643AECA03,ACC-3827,ACC-4768,13546.39,INR,2026-05-16T17:33:03.384286,UPI,BR-944,REF-170072,False,
TXN-9BE5AD0A29A9,ACC-5835,ACC-7908,5187.23,INR,2026-05-28T16:40:18.384286,IMPS,BR-151,REF-676932,False,
TXN-F1B05B27007B,ACC-7223,ACC-3316,114336.26,INR,2026-05-19T07:06:47.384286,RTGS,BR-253,REF-591819,False,
TXN-B4D741364E97,ACC-7753,ACC-1629,183511.59,INR,2026-05-23T04:23:24.384286,RTGS,BR-982,REF-115866,True,structuring
TXN-6E5005C2D551,ACC-4868,ACC-5539,35056.17,INR,2026-05-07T08:18:52.384286,NEFT,BR-405,REF-871570,False,
TXN-35498AAD4615,ACC-2046,ACC-1989,167045.79,INR,2026-05-04T02:36:50.384286,UPI,BR-882,REF-671191,True,structuring
TXN-EB70146E4726,ACC-9643,ACC-5142,1052586.85,INR,2026-05-25T21:17:10.384286,IMPS,BR-115,REF-755991,True,fan_out_fan_in
TXN-03D8B631AF0D,ACC-7747,ACC-7963,1653150.16,INR,2026-05-08T19:41:40.725652,UPI,BR-867,REF-364883,True,mule_chain
TXN-04924E7CBCAD,ACC-9785,ACC-6430,69603.63,INR,2026-05-06T07:29:45.384286,UPI,BR-547,REF-314613,False,
TXN-63AF67820EE4,ACC-8764,ACC-1617,1358527.38,INR,2026-05-04T23:59:13.389312,NEFT,BR-147,REF-213621,True,mule_chain
TXN-1729AA0B14AC,ACC-1753,ACC-7491,1733155.23,INR,2026-05-05T18:37:32.384286,NEFT,BR-200,REF-890753,False,
TXN-5D21DB551831,ACC-2915,ACC-5850,161465.95,INR,2026-05-03T17:08:08.384286,NEFT,BR-544,REF-152958,True,structuring
TXN-B51CF016FBD3,ACC-4884,ACC-9580,663199.34,INR,2026-05-23T18:36:27.384286,IMPS,BR-711,REF-298466,False,
TXN-4A974042609E,ACC-4057,ACC-1584,173804.65,INR,2026-05-09T14:47:25.384286,NEFT,BR-165,REF-355981,True,structuring
TXN-302DE088FF3A,ACC-7753,ACC-8888,162530.46,INR,2026-05-23T13:59:24.384286,UPI,BR-238,REF-403859,True,structuring
TXN-D56550E0879C,ACC-4060,ACC-1159,2331867.39,INR,2026-05-16T14:45:03.384286,UPI,BR-901,REF-448667,True,round_trip_layering
